Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Australia,Price / Australia,Compare At Price / Australia,Included / International,Price / International,Compare At Price / International,Status
samosa,SAMOSA,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,1.6,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/SAMOSA.png?v=1708331354,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
rozas-sauce-variety,ROZA'S SAUCE VARIETY,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/ROZA_SSAUCEVARIETY.png?v=1708331275,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
rose-water-500ml,ROSE WATER 500ML,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/ROSEWATER500ML.png?v=1708331263,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
rose-water-250ml,ROSE WATER 250ml,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/ROSEWATER250ml.png?v=1708331251,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
rolled-oats-1kg,ROLLED OATS 1KG,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,5.5,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/ROLLEDOATS1KG.png?v=1708331244,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
robert-timms-granulated-coffee,ROBERT TIMMS GRANULATED COFFEE,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/ROBERTTIMMSGRANULATEDCOFFEE.png?v=1708331102,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
robert-timms-coffee-bags,ROBERT TIMMS COFFEE BAGS,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,$9.99 ,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/ROBERTTIMMSCOFFEEBAGS.png?v=1708331089,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
robert-timms-coffee,ROBERT TIMMS COFFEE,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/ROBERTTIMMSCOFFEE.png?v=1708331079,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
riscossa-tagliolini-pasta,RISCOSSA TAGLIOLINI PASTA,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/RISCOSSATAGLIOLINIPASTA.png?v=1708331026,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
riscossa-stelline-pasta,RISCOSSA STELLINE PASTA,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,2.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/RISCOSSASTELLINEPASTA.png?v=1708330966,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
riscossa-spirali-pasta,RISCOSSA SPIRALI PASTA,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,2.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/RISCOSSASPIRALIPASTA.png?v=1708330948,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
riscossa-spaghetti-pasta,RISCOSSA SPAGHETTI PASTA,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,2.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/RISCOSSASPAGHETTIPASTA.png?v=1708330938,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
riscossa-rigate-pasta,RISCOSSA RIGATE PASTA,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,2.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/RISCOSSARIGATEPASTA.png?v=1708330927,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
riscossa-pasta-2-for-5,RISCOSSA PASTA 2 FOR 5,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/RISCOSSAPASTA2FOR5.png?v=1708330914,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
riscossa-paglia-500g,RISCOSSA PAGLIA 500G,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/RISCOSSAPAGLIA500G.png?v=1708330903,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
rice-vermivelli-454g,RICE VERMIVELLI 454G,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,5.5,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/RICEVERMIVELLI454G.png?v=1708330902,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
rice-paper-375g,RICE PAPER 375G,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,4.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/RICEPAPER375G.png?v=1708330867,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
rice-flour,RICE FLOUR,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/RICEFLOUR.png?v=1708328191,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
recycle-bag,RECYCLE BAG,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/RECYCLEBAG.png?v=1708328123,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
real-stock-thai,REAL STOCK THAI,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/REALSTOCKTHAI.png?v=1708328112,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
real-stock-beef,REAL STOCK BEEF,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/REALSTOCK500ML_5c85012b-e12b-4050-aea2-75b9c5ee00cc.png?v=1708328101,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
real-stock-500ml,REAL STOCK 500ML,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,2.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/REALSTOCK500ML.png?v=1708328083,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
real-stock-1lt,REAL STOCK 1LT,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,4.49,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/REALSTOCK1LT.png?v=1708328070,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
raybek-dips-2-for-6,RAYBEK DIPS 2 FOR 6,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/RAYBEKDIP_d1bb5031-99a6-4990-9b96-30698ae0e143.png?v=1708328041,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
raybek-dip,RAYBEK DIP,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,4.5,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/RAYBEKDIP.png?v=1708328033,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
raybek-crushed-ginger,RAYBEK CRUSHED GINGER,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/RAYBEKCRUSHEDGARLIC_d4b9f218-b324-4723-8c13-7deae78a5707.png?v=1708328022,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
raybek-crushed-garlic,RAYBEK CRUSHED GARLIC,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/RAYBEKCRUSHEDGARLIC.png?v=1708328010,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
raybek-antipasto,RAYBEK ANTIPASTO,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,4.7,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/RAYBEKANTIPASTO.png?v=1708327997,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
ramdev-poha-500g,RAMDEV POHA 500G,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/RAMDEVPOHA500G.png?v=1708327971,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
radicchio-each,RADICCHIO EACH,,VC Fruit Market,VEG,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,4.5,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/RADICCHIOEACH.png?v=1708327959,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
protein-smoothie-425ml,PROTEIN SMOOTHIE 425ML,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PROTEINSMOOTHIE425ML.png?v=1708327527,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
probiotic-yoghurt,PROBIOTIC YOGHURT,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PROBIOTICYOGHURT.png?v=1708327517,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
priya-tomato-dal,PRIYA TOMATO DAL,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PRIYATOMATODAL.png?v=1708327504,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
priya-palak-dal,PRIYA PALAK DAL,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PRIYAPALAKDAL.png?v=1708327486,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
priya-masala,PRIYA MASALA,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PRIYAMASALA.png?v=1708326693,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
priya-lime-ginger-pickle,PRIYA LIME GINGER PICKLE,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PRIYALIMEGINGERPICKLE.png?v=1708326658,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
priya-green-chilli-pickle,PRIYA GREEN CHILLI PICKLE,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,99.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PRIYAGREENCHILLIPICKLE.png?v=1708326643,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
priya-garlic-paste,PRIYA GARLIC PASTE,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PRIYAGARLICPASTE.png?v=1708326631,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
priya-cut-mango-pickle,PRIYA CUT MANGO PICKLE,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/sasqasa.png?v=1708326613,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
priya-biryani-masala,PRIYA BIRYANI MASALA,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PRIYABIRYANIMASALA.png?v=1708326532,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
prestige-camembert,PRESTIGE CAMEMBERT,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,5.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PRESTIGECAMEMBERT.png?v=1708326523,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
preparato-gluten-free,PREPARATO GLUTEN FREE,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PREPARATOGLUTENFREE.png?v=1708326510,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
prebiotic-bar,PREBIOTIC BAR,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,$3.99 ,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PREBIOTICBAR.png?v=1708326500,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
praise-mayo-365g,PRAISE MAYO 365G,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,3.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PRAISEMAYO365G.png?v=1708326470,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
praise-mayo,PRAISE MAYO,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PRAISEMAYO.png?v=1708326459,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
pomegranate-molasses500ml,POMEGRANATE MOLASSES500ML,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/POMEGRANATEMOLASSES.png?v=1708325622,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
plain-flour-1kg,PLAIN FLOUR 1KG,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,3.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PLAINFLOUR1KG.png?v=1708325496,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
pineapple-cut-squid-roll,PINEAPPLE CUT SQUID ROLL,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PINEAPPLECUTSQUIDROLL.png?v=1708325362,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
pine-bean-vermicelli,PINE BEAN VERMICELLI,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,1.2,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PINEBEANVERMICELLI.png?v=1708325353,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
pillsbury-chakki-aata-5kg,PILLSBURY CHAKKI AATA 5KG,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,13.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PILLSBURYCHAKKIAATA5KG.png?v=1708325341,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
pillsbury-atta-gold-5kg,PILLSBURY ATTA GOLD 5KG,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PILLSBURYATTAGOLD5KG.png?v=1708325329,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
pillsbury-aata-10kg,PILLSBURY AATA 10KG,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PILLSBURYAATA10KG.png?v=1708325318,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
pickled-baby-ginger,PICKLED BABY GINGER,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,4.5,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PICKLEDBABYGINGER.png?v=1708325303,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
pearl-soy-sauce-600ml,PEARL SOY SAUCE 600ML,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,4.49,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PEARLSOYSAUCE600ML.png?v=1708325085,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
parsram-chick-peas-1kg,PARSRAM CHICK PEAS 1KG,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PARSRAMCHICKPEAS1KG.png?v=1708324432,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
parliament-lo-gi-rice-1kg,PARLIAMENT LO GI RICE 1KG,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PARLIAMENTLOGIRICE1KG.png?v=1708324382,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
pappadam-plain,PAPPADAM PLAIN,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,1.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PAPPADAMPLAIN.png?v=1708324346,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
palm-sugar-jar,PALM SUGAR JAR,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PALMSUGAR_2451a2f8-2ddd-491e-8d09-b9526242a70d.png?v=1708324283,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
palm-sugar,PALM SUGAR,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,3.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PALMSUGAR.png?v=1708324279,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
palm-corned-beef,PALM CORNED BEEF,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PALMCORNEDBEEF.png?v=1708324265,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
one-pot-superfood,ONE POT SUPERFOOD,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,12.5,,True,True,,,,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
olympus-halloumi-cheese,OLYMPUS  HALLOUMI CHEESE,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,11.5,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/OLYMPUSHALLOUMICHEESE.png?v=1708323835,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
ogf-organic-pate,OGF ORGANIC PATE,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/OGFORGANICPATE.png?v=1708323826,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
ocha-frozen-taro,OCHA FROZEN TARO,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,10.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/OCHAFROZENTARO.png?v=1708323800,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
o-cha-pickled-ginger,O CHA PICKLED GINGER,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,4.5,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/OCHAPICKLEDGINGER.png?v=1708323749,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
nylon-sev,NYLON SEV,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/NYLONSEV.png?v=1708323740,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
nutro-wafers,NUTRO WAFERS,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/NUTROWAFERS.png?v=1708322983,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
noahs-juices,NOAH'S JUICES,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,4.2,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/NOAH_SJUICES.png?v=1708323609,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
nirapara-masala,NIRAPARA MASALA,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/NIRAPARAMASALA.png?v=1708323621,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
nestle-condensed-milk,NESTLE CONDENSED MILK,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,3.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/NESTLECONDENSEDMILK.png?v=1708323638,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
monjay-falafel,MONJAY FALAFEL,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/MONJAYFALAFEL.png?v=1708322508,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
monjay-dip,MONJAY DIP,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/MONJAYDIP.png?v=1708322501,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
masterfoods-tomato-sauce,MASTERFOODS TOMATO SAUCE,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,3.49,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/MASTERFOODSTOMATOSAUCE.png?v=1708322198,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
masterfoods-mustard-sauce,MASTERFOODS MUSTARD SAUCE,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/MASTERFOODSMUSTARDSAUCE.png?v=1708322184,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
masterfoods-hot-chilli,MASTERFOODS HOT CHILLI,,VC Fruit Market,Grocery Non GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/MASTERFOODSHOTCHILLI.png?v=1708322171,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
masterfoods-barbecue-sauce,MASTERFOODS BARBECUE SAUCE,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,3.49,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/MASTERFOODSBARBECUESAUCE.png?v=1708322160,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
